File,Line,Column,Type,Message,Source,Severity
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",12,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",13,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",14,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 8",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",15,1,error,"@see tag comment indented incorrectly; expected 8 spaces but found 9",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",43,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",44,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",45,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",46,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",47,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",48,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",49,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 8",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",119,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",119,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",119,1,error,"Missing comment for param \"$params\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",132,9,error,"Line indented incorrectly; expected at least 12 spaces, found 8",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",135,21,error,"Line indented incorrectly; expected 16 spaces, found 20",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",136,21,error,"Line indented incorrectly; expected 16 spaces, found 20",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",137,21,error,"Line indented incorrectly; expected 16 spaces, found 20",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",138,21,error,"Line indented incorrectly; expected 16 spaces, found 20",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",141,21,error,"Line indented incorrectly; expected 16 spaces, found 20",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",154,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",154,1,error,"Missing comment for param \"$directory\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",173,92,warning,"Line exceeds 85 characters; contains 91 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",188,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",216,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",216,1,error,"Missing comment for param \"$revision\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",220,49,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",241,1,warning,"Line exceeds 85 characters; contains 87 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",242,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",242,1,error,"Missing comment for param \"$prefix\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",246,37,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",259,5,error,"Doc comment for \"$params\" missing",PEAR.Commenting.FunctionComment.MissingParamTag,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",261,1,warning,"Line exceeds 85 characters; contains 90 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",261,1,error,"There must be exactly one blank line before the tags in function comment",PEAR.Commenting.FunctionComment.SpacingBeforeTags,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",262,1,error,"Missing @return tag in function comment",PEAR.Commenting.FunctionComment.MissingReturn,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",276,16,error,"Opening parenthesis of a multi-line function call must be the last content on the line",PEAR.Functions.FunctionCallSignature.ContentAfterOpenBracket,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",279,10,error,"Closing parenthesis of a multi-line function call must be on a line by itself",PEAR.Functions.FunctionCallSignature.CloseBracketLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",281,9,warning,"Line exceeds 85 characters; contains 97 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",306,1,error,"Line indented incorrectly; expected at least 8 spaces, found 0",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Backout.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Backout.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Branch.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Branch.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Cat.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Cat.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Clone.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Clone.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Commit.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Commit.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Copy.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Copy.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",8,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",9,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",10,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",11,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",12,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",13,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",14,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 8",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",22,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",23,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",24,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",25,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",26,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",27,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",28,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 8",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",52,15,error,"Protected member variable \"_messages\" must not be prefixed with an underscore",PEAR.NamingConventions.ValidVariableName.PublicUnderscore,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",53,175,warning,"Line exceeds 85 characters; contains 174 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",62,1,error,"Doc comment for \"$custom_message\" missing",PEAR.Commenting.FunctionComment.MissingParamTag,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Exception.php",64,67,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Export.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Export.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Forget.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Forget.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Import.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Import.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",8,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",9,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",10,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",11,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",12,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",13,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",14,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 8",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",22,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",23,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",24,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",25,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",26,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",27,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",28,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 8",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Interface.php",32,12,error,"Missing function doc comment",PEAR.Commenting.FunctionComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",7,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",8,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",9,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",10,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",11,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",12,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",13,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 8",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",38,1,warning,"Line exceeds 85 characters; contains 144 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",42,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",43,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",44,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",45,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",46,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",47,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",48,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 8",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",108,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",108,1,error,"Doc comment for var $param does not match actual variable name $params at position 1",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",119,5,error,"Doc comment for \"$params\" missing",PEAR.Commenting.FunctionComment.MissingParamTag,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",123,1,warning,"Line exceeds 85 characters; contains 90 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",123,1,error,"There must be exactly one blank line before the tags in function comment",PEAR.Commenting.FunctionComment.SpacingBeforeTags,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",124,1,error,"Missing @return tag in function comment",PEAR.Commenting.FunctionComment.MissingReturn,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",139,16,error,"Opening parenthesis of a multi-line function call must be the last content on the line",PEAR.Functions.FunctionCallSignature.ContentAfterOpenBracket,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",142,10,error,"Closing parenthesis of a multi-line function call must be on a line by itself",PEAR.Functions.FunctionCallSignature.CloseBracketLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",147,1,error,"Line indented incorrectly; expected at least 8 spaces, found 0",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",150,1,error,"Line indented incorrectly; expected at least 8 spaces, found 0",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",173,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",173,1,error,"Missing comment for param \"$revision\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",177,49,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",202,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",202,1,error,"Superfluous doc comment at position 1",PEAR.Commenting.FunctionComment.ExtraParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",202,1,error,"Missing parameter name at position 1",PEAR.Commenting.FunctionComment.MissingParamName,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",202,1,error,"Missing comment for param \"[ UNKNOWN ]\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",221,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",221,1,error,"Superfluous doc comment at position 1",PEAR.Commenting.FunctionComment.ExtraParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",221,1,error,"Missing parameter name at position 1",PEAR.Commenting.FunctionComment.MissingParamName,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",221,1,error,"Missing comment for param \"[ UNKNOWN ]\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",224,30,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",241,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Log.php",257,1,error,"Missing comment for param \"$date\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
